date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count,positions_by_symbol
2024-09-26T00:00:00,101901144.41899,9214246.128990008,91838431.53398998,918.3843153398998,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.92, 'unrealized_pnl': 78704.04650000003, 'market_value': 220507.91999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6536.73, 'unrealized_pnl': -90187.0125, 'market_value': -58830.56999999999}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1544.16, 'unrealized_pnl': 255505.60650000005, 'market_value': 724211.04}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 159.79, 'unrealized_pnl': -19792.801000000007, 'market_value': 62158.31}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 104.63, 'unrealized_pnl': 91614201.69448999, 'market_value': 91738851.58999999}}"
2024-09-27T00:00:00,101733417.87899001,9214246.128990008,91670704.99398999,916.7070499398999,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 216.91, 'unrealized_pnl': 80745.78650000005, 'market_value': 222549.66}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6421.85, 'unrealized_pnl': -89153.0925, 'market_value': -57796.65}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1589.15, 'unrealized_pnl': 276605.9165000001, 'market_value': 745311.3500000001}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 162.34, 'unrealized_pnl': -18800.851000000002, 'market_value': 63150.26}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 104.41, 'unrealized_pnl': 91421307.23448999, 'market_value': 91545957.13}}"
2024-09-28T00:00:00,102392041.62899001,9214246.128990008,92329328.74399,923.2932874399002,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 213.27, 'unrealized_pnl': 77011.14650000006, 'market_value': 218815.02000000002}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6446.46, 'unrealized_pnl': -89374.5825, 'market_value': -58018.14}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1586.6, 'unrealized_pnl': 275409.9664999999, 'market_value': 744115.3999999999}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 155.69, 'unrealized_pnl': -21387.70100000001, 'market_value': 60563.409999999996}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 105.17, 'unrealized_pnl': 92087669.91449, 'market_value': 92212319.81}}"
2024-09-29T00:00:00,104417846.64899,9214246.128990008,94355133.76399,943.5513376398999,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 211.71, 'unrealized_pnl': 75410.58650000006, 'market_value': 217214.46000000002}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6376.84, 'unrealized_pnl': -88748.0025, 'market_value': -57391.56}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1621.49, 'unrealized_pnl': 291773.3765000001, 'market_value': 760478.81}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 162.27, 'unrealized_pnl': -18828.081, 'market_value': 63123.030000000006}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 107.46, 'unrealized_pnl': 94095525.88449, 'market_value': 94220175.78}}"
2024-09-30T00:00:00,106085285.75899002,9214246.128990008,96022572.87399001,960.2257287399002,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 213.28, 'unrealized_pnl': 77021.40650000004, 'market_value': 218825.28}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6488.75, 'unrealized_pnl': -89755.1925, 'market_value': -58398.75}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1605.92, 'unrealized_pnl': 284471.0465, 'market_value': 753176.48}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 160.89, 'unrealized_pnl': -19364.901000000013, 'market_value': 62586.20999999999}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 109.37, 'unrealized_pnl': 95770200.51449001, 'market_value': 95894850.41000001}}"
2024-10-01T00:00:00,102419915.34899002,9214246.128990008,92357202.46399,923.5720246399,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 211.3, 'unrealized_pnl': 74989.92650000006, 'market_value': 216793.80000000002}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6208.54, 'unrealized_pnl': -87233.3025, 'market_value': -55876.86}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1622.76, 'unrealized_pnl': 292369.00649999996, 'market_value': 761074.44}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 160.9, 'unrealized_pnl': -19361.011, 'market_value': 62590.100000000006}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 105.18, 'unrealized_pnl': 92096437.84449, 'market_value': 92221087.74000001}}"
2024-10-02T00:00:00,105975440.42899002,9214246.128990008,95912727.54399,959.1272754399,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.49, 'unrealized_pnl': 78262.86650000006, 'market_value': 220066.74000000002}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6233.02, 'unrealized_pnl': -87453.62250000001, 'market_value': -56097.18000000001}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1569.06, 'unrealized_pnl': 267183.70650000003, 'market_value': 735889.14}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 161.78, 'unrealized_pnl': -19018.691000000006, 'market_value': 62932.42}, 'MGNT': {'quantity': 876793.0, 'average_price': 0.1421657055998394, 'current_price': 109.26, 'unrealized_pnl': 95673753.28449, 'market_value': 95798403.18}}"
2024-10-03T00:00:00,92402161.34146,9226515.051460007,82339448.45646,823.3944845646,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 217.55, 'unrealized_pnl': 81402.42650000006, 'market_value': 223206.30000000002}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6249.55, 'unrealized_pnl': -87602.3925, 'market_value': -56245.950000000004}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1604.21, 'unrealized_pnl': 283669.0565, 'market_value': 752374.49}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 159.89, 'unrealized_pnl': -19753.901000000013, 'market_value': 62197.20999999999}, 'MGNT': {'quantity': 789114.0, 'average_price': 0.14241411638876006, 'current_price': 104.16, 'unrealized_pnl': 82081733.26696, 'market_value': 82194114.24}}"
2024-10-04T00:00:00,84710626.77769002,9237557.067690007,74647913.89269,746.4791389269,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 212.43, 'unrealized_pnl': 76149.30650000004, 'market_value': 217953.18}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6581.38, 'unrealized_pnl': -90588.8625, 'market_value': -59232.42}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1570.88, 'unrealized_pnl': 268037.2865000001, 'market_value': 736742.7200000001}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 162.23, 'unrealized_pnl': -18843.64100000001, 'market_value': 63107.469999999994}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 104.92, 'unrealized_pnl': 74413159.80319001, 'market_value': 74514498.76}}"
2024-10-05T00:00:00,86646177.61769,9237557.067690007,76583464.73269,765.8346473269,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 210.59, 'unrealized_pnl': 74261.46650000004, 'market_value': 216065.34}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6107.2, 'unrealized_pnl': -86321.2425, 'market_value': -54964.799999999996}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1625.87, 'unrealized_pnl': 293827.5964999999, 'market_value': 762533.0299999999}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 154.35, 'unrealized_pnl': -21908.96100000001, 'market_value': 60042.149999999994}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 107.61, 'unrealized_pnl': 76323605.87319, 'market_value': 76424944.83}}"
2024-10-06T00:00:00,86609323.55769002,9237557.067690007,76546610.67269,765.4661067269,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 216.7, 'unrealized_pnl': 80530.32650000002, 'market_value': 222334.19999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6386.2, 'unrealized_pnl': -88832.2425, 'market_value': -57475.799999999996}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1671.4, 'unrealized_pnl': 315181.1665000001, 'market_value': 783886.6000000001}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 159.37, 'unrealized_pnl': -19956.181000000004, 'market_value': 61994.93}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 107.52, 'unrealized_pnl': 76259687.60319, 'market_value': 76361026.56}}"
2024-10-07T00:00:00,84862076.09769002,9237557.067690007,74799363.21269,747.9936321268999,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 216.01, 'unrealized_pnl': 79822.38650000002, 'market_value': 221626.25999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6348.97, 'unrealized_pnl': -88497.1725, 'market_value': -57140.73}, 'NVTK': {'quantity': 469.0, 'average_price': 999.3719264392324, 'current_price': 1638.79, 'unrealized_pnl': 299887.0765, 'market_value': 768592.51}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 162.75, 'unrealized_pnl': -18641.361000000004, 'market_value': 63309.75}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 105.08, 'unrealized_pnl': 74526792.28319, 'market_value': 74628131.24}}"
2024-10-08T00:00:00,84734633.10869001,9283212.228690008,74671920.22369,746.7192022369001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 209.42, 'unrealized_pnl': 73061.04650000003, 'market_value': 214864.91999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6327.59, 'unrealized_pnl': -88304.7525, 'market_value': -56948.31}, 'NVTK': {'quantity': 423.0, 'average_price': 1000.1188475177305, 'current_price': 1600.3, 'unrealized_pnl': 253876.6275, 'market_value': 676926.9}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 152.87, 'unrealized_pnl': -22484.681000000004, 'market_value': 59466.43}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 104.98, 'unrealized_pnl': 74455771.98319, 'market_value': 74557110.94}}"
2024-10-09T00:00:00,86384246.87569001,9324897.375690008,76321533.99069,763.2153399068999,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.6, 'unrealized_pnl': 78375.72650000005, 'market_value': 220179.6}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6217.62, 'unrealized_pnl': -87315.0225, 'market_value': -55958.58}, 'NVTK': {'quantity': 381.0, 'average_price': 1000.9583346456693, 'current_price': 1576.36, 'unrealized_pnl': 219228.0344999999, 'market_value': 600593.1599999999}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 157.7, 'unrealized_pnl': -20605.81100000001, 'market_value': 61345.299999999996}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 107.34, 'unrealized_pnl': 76131851.06319, 'market_value': 76233190.02}}"
2024-10-10T00:00:00,82708924.20869002,9362612.508690007,72646211.32369001,726.4621132369001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 215.51, 'unrealized_pnl': 79309.38650000002, 'market_value': 221113.25999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6417.13, 'unrealized_pnl': -89110.6125, 'market_value': -57754.17}, 'NVTK': {'quantity': 343.0, 'average_price': 1001.8950218658892, 'current_price': 1606.99, 'unrealized_pnl': 207547.57749999996, 'market_value': 551197.57}, 'GAZP': {'quantity': 389.0, 'average_price': 210.67123650385605, 'current_price': 162.5, 'unrealized_pnl': -18738.611000000004, 'market_value': 63212.5}, 'MGNT': {'quantity': 710203.0, 'average_price': 0.14269012776628653, 'current_price': 102.18, 'unrealized_pnl': 72467203.58319001, 'market_value': 72568542.54}}"
2024-10-11T00:00:00,75698591.86429001,9413815.694290008,65635878.97929,656.3587897929001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 198.7, 'unrealized_pnl': 62062.326500000025, 'market_value': 203866.19999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6474.27, 'unrealized_pnl': -89624.87250000001, 'market_value': -58268.43000000001}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1605.41, 'unrealized_pnl': 186166.81650000002, 'market_value': 496071.69}, 'GAZP': {'quantity': 351.0, 'average_price': 212.0537692307692, 'current_price': 161.08, 'unrealized_pnl': -17891.79299999999, 'market_value': 56539.08}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 102.61, 'unrealized_pnl': 65495166.50179, 'market_value': 65586567.63}}"
2024-10-12T00:00:00,79026548.56929001,9420742.229290009,68963835.68429,689.6383568429001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.34, 'unrealized_pnl': 78108.96650000004, 'market_value': 219912.84}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6388.69, 'unrealized_pnl': -88854.6525, 'market_value': -57498.21}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1645.12, 'unrealized_pnl': 198437.20649999997, 'market_value': 508342.07999999996}, 'GAZP': {'quantity': 316.0, 'average_price': 213.62132278481013, 'current_price': 159.17, 'unrealized_pnl': -17206.61800000001, 'market_value': 50297.719999999994}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 107.77, 'unrealized_pnl': 68793350.78179, 'market_value': 68884751.91}}"
2024-10-13T00:00:00,76686190.16029,9426877.160290008,66623477.27529,666.2347727529,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 210.51, 'unrealized_pnl': 74179.38650000002, 'market_value': 215983.25999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6252.15, 'unrealized_pnl': -87625.7925, 'market_value': -56269.35}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1625.02, 'unrealized_pnl': 192226.3065, 'market_value': 502131.18}, 'GAZP': {'quantity': 285.0, 'average_price': 215.33125263157893, 'current_price': 160.47, 'unrealized_pnl': -15635.457000000002, 'market_value': 45733.95}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 104.12, 'unrealized_pnl': 66460332.83179, 'market_value': 66551733.96}}"
2024-10-14T00:00:00,78386548.36829,9432418.388290009,68323835.48329002,683.2383548329002,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 209.23, 'unrealized_pnl': 72866.10650000002, 'market_value': 214669.97999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6473.27, 'unrealized_pnl': -89615.87250000001, 'market_value': -58259.43000000001}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1615.56, 'unrealized_pnl': 189303.1665, 'market_value': 499208.04}, 'GAZP': {'quantity': 257.0, 'average_price': 217.23026848249026, 'current_price': 156.26, 'unrealized_pnl': -15669.358999999997, 'market_value': 40158.82}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 106.79, 'unrealized_pnl': 68166951.44179001, 'market_value': 68258352.57000001}}"
2024-10-15T00:00:00,79979024.78329001,9437365.913290009,69916311.89829001,699.1631189829001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 212.2, 'unrealized_pnl': 75913.32650000002, 'market_value': 217717.19999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6277.44, 'unrealized_pnl': -87853.4025, 'market_value': -56496.96}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1677.51, 'unrealized_pnl': 208445.71650000004, 'market_value': 518350.59}, 'GAZP': {'quantity': 232.0, 'average_price': 219.31316379310346, 'current_price': 162.66, 'unrealized_pnl': -13143.534, 'market_value': 37737.12}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 109.24, 'unrealized_pnl': 69732949.79179001, 'market_value': 69824350.92}}"
2024-10-16T00:00:00,75940505.48629001,9441917.636290008,65877792.60129,658.7779260129,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 215.91, 'unrealized_pnl': 79719.78650000005, 'market_value': 221523.66}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6574.56, 'unrealized_pnl': -90527.4825, 'market_value': -59171.04}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1591.69, 'unrealized_pnl': 181927.33650000003, 'market_value': 491832.21}, 'GAZP': {'quantity': 209.0, 'average_price': 221.66952631578945, 'current_price': 163.26, 'unrealized_pnl': -12207.591, 'market_value': 34121.34}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 102.96, 'unrealized_pnl': 65718880.55179, 'market_value': 65810281.68}}"
2024-10-17T00:00:00,77029494.02629001,9445875.656290008,66966781.14129,669.6678114128999,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.19, 'unrealized_pnl': 77955.06650000004, 'market_value': 219758.94}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6505.82, 'unrealized_pnl': -89908.8225, 'market_value': -58552.38}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1625.09, 'unrealized_pnl': 192247.9365, 'market_value': 502152.81}, 'GAZP': {'quantity': 189.0, 'average_price': 224.18471428571428, 'current_price': 157.45, 'unrealized_pnl': -12612.861, 'market_value': 29758.05}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 104.65, 'unrealized_pnl': 66799099.82179, 'market_value': 66890500.95}}"
2024-10-18T00:00:00,78333768.25429,9449437.874290008,68271055.36929001,682.7105536929001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 217.04, 'unrealized_pnl': 80879.16650000002, 'market_value': 222683.03999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6263.28, 'unrealized_pnl': -87725.9625, 'market_value': -56369.52}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1644.27, 'unrealized_pnl': 198174.5565, 'market_value': 508079.43}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 165.42, 'unrealized_pnl': -10521.873000000003, 'market_value': 28286.819999999996}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 106.67, 'unrealized_pnl': 68090249.48179, 'market_value': 68181650.61}}"
2024-10-19T00:00:00,78445515.91429,9449437.874290008,68382803.02929,683.8280302929,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 212.25, 'unrealized_pnl': 75964.62650000004, 'market_value': 217768.5}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6337.66, 'unrealized_pnl': -88395.3825, 'market_value': -57038.94}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1657.04, 'unrealized_pnl': 202120.4865, 'market_value': 512025.36}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 155.67, 'unrealized_pnl': -12189.123000000003, 'market_value': 26619.569999999996}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 106.85, 'unrealized_pnl': 68205302.42179, 'market_value': 68296703.55}}"
2024-10-20T00:00:00,79481303.92429,9449437.874290008,69418591.03929001,694.1859103929002,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 211.26, 'unrealized_pnl': 74948.88650000002, 'market_value': 216752.75999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6129.63, 'unrealized_pnl': -86523.1125, 'market_value': -55166.67}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1612.4, 'unrealized_pnl': 188326.72650000005, 'market_value': 498231.60000000003}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 158.39, 'unrealized_pnl': -11724.003, 'market_value': 27084.69}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 108.49, 'unrealized_pnl': 69253562.54179001, 'market_value': 69344963.67}}"
2024-10-21T00:00:00,78937490.50429,9449437.874290008,68874777.61929001,688.7477761929001,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 219.53, 'unrealized_pnl': 83433.90650000004, 'market_value': 225237.78}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6227.14, 'unrealized_pnl': -87400.7025, 'market_value': -56044.26}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1544.55, 'unrealized_pnl': 167361.07650000002, 'market_value': 477265.95}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 158.78, 'unrealized_pnl': -11657.312999999998, 'market_value': 27151.38}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 107.66, 'unrealized_pnl': 68723040.65179001, 'market_value': 68814441.78}}"
2024-10-22T00:00:00,78504538.48429,9449437.874290008,68441825.59929001,684.4182559929001,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 212.85, 'unrealized_pnl': 76580.22650000005, 'market_value': 218384.1}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6473.06, 'unrealized_pnl': -89613.9825, 'market_value': -58257.54}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1555.84, 'unrealized_pnl': 170849.6865, 'market_value': 480754.56}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 163.92, 'unrealized_pnl': -10778.373000000003, 'market_value': 28030.319999999996}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 106.99, 'unrealized_pnl': 68294788.04179001, 'market_value': 68386189.17}}"
2024-10-23T00:00:00,76654422.13429,9449437.874290008,66591709.24929,665.9170924929,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.38, 'unrealized_pnl': 78150.00650000005, 'market_value': 219953.88}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6420.89, 'unrealized_pnl': -89144.4525, 'market_value': -57788.01}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1603.18, 'unrealized_pnl': 185477.7465, 'market_value': 495382.62}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 161.76, 'unrealized_pnl': -11147.733, 'market_value': 27660.96}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 104.07, 'unrealized_pnl': 66428373.681789994, 'market_value': 66519774.809999995}}"
2024-10-24T00:00:00,77882974.42429,9449437.874290008,67820261.53929001,678.2026153929002,18,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 220.29, 'unrealized_pnl': 84213.66650000002, 'market_value': 226017.53999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6430.58, 'unrealized_pnl': -89231.6625, 'market_value': -57875.22}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1567.5, 'unrealized_pnl': 174452.6265, 'market_value': 484357.5}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 161.63, 'unrealized_pnl': -11169.963, 'market_value': 27638.73}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 106.0, 'unrealized_pnl': 67661996.87179, 'market_value': 67753398.0}}"
2024-10-25T00:00:00,77781298.90429,9449437.874290008,67718586.01929002,677.1858601929001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 223.89, 'unrealized_pnl': 87907.26650000003, 'market_value': 229711.13999999998}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6286.11, 'unrealized_pnl': -87931.4325, 'market_value': -56574.99}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1618.51, 'unrealized_pnl': 190214.71650000004, 'market_value': 500119.59}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 155.86, 'unrealized_pnl': -12156.632999999998, 'market_value': 26652.06}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 105.81, 'unrealized_pnl': 67540552.10179001, 'market_value': 67631953.23}}"
2024-10-26T00:00:00,78995951.14429,9449437.874290008,68933238.25929001,689.3323825929001,20,{},5,"{'SBER': {'quantity': 1026.0, 'average_price': 138.21040302144246, 'current_price': 214.62, 'unrealized_pnl': 78396.24650000004, 'market_value': 220200.12}, 'LKOH': {'quantity': -9.0, 'average_price': -3484.0491666666667, 'current_price': 6557.99, 'unrealized_pnl': -90378.3525, 'market_value': -59021.909999999996}, 'NVTK': {'quantity': 309.0, 'average_price': 1002.9283932038835, 'current_price': 1551.82, 'unrealized_pnl': 169607.50650000002, 'market_value': 479512.38}, 'GAZP': {'quantity': 171.0, 'average_price': 226.9514210526316, 'current_price': 160.6, 'unrealized_pnl': -11346.093, 'market_value': 27462.6}, 'MGNT': {'quantity': 639183.0, 'average_price': 0.1429968071898032, 'current_price': 107.76, 'unrealized_pnl': 68786958.95179, 'market_value': 68878360.08}}"
